Predictions,True_Values
42.217013582074834,41.49999973534742
42.26305764505734,41.49999973534742
42.0103896814376,41.49999973534742
41.91173188061528,41.49999973534742
41.44114954711228,39.79999983397906
40.77051367489013,39.79999983397906
38.43773288724547,35.81999983856724
37.84494374583639,35.81999983856724
40.28703246293374,39.79999983397906
38.16204564037747,35.81999983856724
39.42706051257593,39.000000042055305
39.67146176129466,39.000000042055305
39.47029999359151,39.000000042055305
39.453981613803144,39.000000042055305
39.522414925329436,39.000000042055305
40.749359761568414,41.49999973534742
39.23514795664117,38.0000003021506
38.70524617241323,38.0000003021506
40.74065057954672,41.49999973534742
41.012536319304736,41.49999973534742
40.882545113141646,41.49999973534742
40.735428917873875,41.49999973534742
40.34245078274047,41.49999973534742
40.32712864103442,41.49999973534742
40.98085732240852,41.450000263647745
41.24053261858106,41.450000263647745
41.41068596067649,41.450000263647745
41.480304451990364,41.49999973534742
41.720588832716516,41.49999973534742
41.74304678733495,41.49999973534742
41.9442944376314,41.450000263647745
41.97036564471529,41.450000263647745
42.138181606151385,41.400000104887326
41.107916153305865,39.73000002395092
41.0336538184069,39.73000002395092
41.18022242625976,39.73000002395092
41.775044580417514,40.49999999544272
42.47916848048122,41.49999973534742
42.65573209934082,41.410000274051555
42.585796185962096,41.49999973534742
42.639705720369676,41.49999973534742
42.65835667139217,41.49999973534742
42.791015734433635,41.49999973534742
42.99045572790624,41.49999973534742
43.233820889019356,41.999999948830144
43.19227295156147,41.999999948830144
42.819831062138746,41.450000263647745
42.89630916794494,41.3499999461269
42.85677019610961,41.3499999461269
42.397905683636914,41.3499999461269
42.22270244505525,41.3499999461269
42.062121233279015,41.3499999461269
42.146539013070914,41.999999948830144
42.17250166455687,41.999999948830144
41.96920726029681,41.450000263647745
42.00754662406889,41.450000263647745
42.33584073816925,41.450000263647745
42.43322747661069,41.450000263647745
42.605501088169596,41.450000263647745
42.881239177532834,41.400000104887326
42.150326091905214,41.400000104887326
41.85518884236664,41.400000104887326
42.04280932981847,41.400000104887326
41.95007536675183,41.400000104887326
41.85460896309665,41.49999973534742
